lookup_key,edge_id,hour_of_day_str,time_scope,is_fallback,edge_traversal_count,total_length_m,total_time_sec,mean_length_m,mean_traversal_time_sec,mean_speed_kph,mean_time_per_km_sec,free_flow_source
297880533|8286130734|0@all_day,297880533|8286130734|0,all_day,all_day,1,1030,170471.57606337068,20456.589127604482,165.50638452754436,19.860766143305323,30.0,120.00000000000001,graph_travel_time
297880608|3375600900|0@all_day,297880608|3375600900|0,all_day,all_day,1,8367,2177645.161368244,159356.41650153705,260.265944946605,19.045824847799338,49.194897532413215,73.17832093517535,graph_travel_time
297880608|427067714|0@all_day,297880608|427067714|0,all_day,all_day,1,17337,654309.550223481,47881.27425720413,37.7406442996759,2.761796980861979,49.194897532413215,73.17832093517535,graph_travel_time
297880620|128674452|0@all_day,297880620|128674452|0,all_day,all_day,1,27172,2248348.8947940683,164530.39699748714,82.74506458096822,6.055144891707903,49.194897532413215,73.17832093517535,graph_travel_time
297880635|5494270838|0@all_day,297880635|5494270838|0,all_day,all_day,1,24154,989952.6656562039,71276.59192724669,40.98504039315243,2.9509229083069752,50.0,72.0,graph_travel_time
299573551|299607856|0@all_day,299573551|299607856|0,all_day,all_day,1,2415,142542.44377500954,11064.929572374385,59.02378624223998,4.581751375724383,46.3765082491997,77.62550773886957,graph_travel_time
299573551|432578800|0@all_day,299573551|432578800|0,all_day,all_day,1,6019,654416.1531312014,47889.07527899791,108.72506282292763,7.956317540953299,49.194897532413215,73.17832093517535,graph_travel_time
299573943|1837681069|0@all_day,299573943|1837681069|0,all_day,all_day,1,811,58689.659208576115,4555.814595086944,72.36702738418757,5.617527244250239,46.3765082491997,77.62550773886957,graph_travel_time
299573943|299608221|0@all_day,299573943|299608221|0,all_day,all_day,1,1438,259866.10680820883,19016.56536418566,180.7135652351939,13.224315274120764,49.194897532413215,73.17832093517535,graph_travel_time
299573943|432578800|0@all_day,299573943|432578800|0,all_day,all_day,1,1118,60368.98939347626,4417.701280368003,53.99730714979987,3.9514322722432937,49.194897532413215,73.17832093517535,graph_travel_time
299574280|319327503|0@all_day,299574280|319327503|0,all_day,all_day,1,12255,1892132.1217054063,138463.05165391247,154.3967459571935,11.298494627002242,49.194897532413215,73.17832093517535,graph_travel_time
299574280|444023185|0@all_day,299574280|444023185|0,all_day,all_day,1,1044,193923.47067638935,14190.993974019884,185.7504508394534,13.592906105383031,49.194897532413215,73.17832093517534,graph_travel_time
299574281|444023185|0@all_day,299574281|444023185|0,all_day,all_day,1,13731,116767.88226544874,13731.0,8.503960546606129,1.0,49.194897532413215,117.59226709948615,graph_travel_time
299574281|4473312168|0@all_day,299574281|4473312168|0,all_day,all_day,1,795,16507.298164185824,1207.9763628314213,20.763897061868963,1.5194671230583916,49.194897532413215,73.17832093517535,graph_travel_time
299575942|299610705|0@all_day,299575942|299610705|0,all_day,all_day,1,3877,260459.1775123882,19059.96528251335,67.18059775919221,4.916163343439089,49.194897532413215,73.17832093517535,graph_travel_time
299575942|5291836418|0@all_day,299575942|5291836418|0,all_day,all_day,1,11479,247220.79177520217,18091.202442373902,21.536788202387157,1.5760259989871854,49.194897532413215,73.17832093517535,graph_travel_time
299575943|299610700|0@all_day,299575943|299610700|0,all_day,all_day,1,12283,1009399.1019577364,73866.13143474102,82.17854774548046,6.0136881409053995,49.194897532413215,73.17832093517535,graph_travel_time
299575943|343646678|0@all_day,299575943|343646678|0,all_day,all_day,1,3441,187807.16680844635,14578.62668050422,54.57924057205648,4.236741261407794,46.3765082491997,77.62550773886957,graph_travel_time
299575944|299611755|0@all_day,299575944|299611755|0,all_day,all_day,1,15793,1299990.5023157208,95131.12219113963,82.31434827554745,6.023625795677808,49.194897532413215,73.17832093517535,graph_travel_time
299579766|299579890|0@all_day,299579766|299579890|0,all_day,all_day,1,4549,270519.94648806955,20999.248199628226,59.46800318489109,4.616233941443883,46.3765082491997,77.62550773886957,graph_travel_time
299579890|1106006305|0@all_day,299579890|1106006305|0,all_day,all_day,1,437,74887.52205159578,5813.181922560913,171.36732734918942,13.302475795333898,46.3765082491997,77.62550773886957,graph_travel_time
299579890|299584069|0@all_day,299579890|299584069|0,all_day,all_day,1,4108,220608.69523285978,17124.861979060275,53.70221402942059,4.168661630735218,46.3765082491997,77.62550773886957,graph_travel_time
299580145|1731169850|0@all_day,299580145|1731169850|0,all_day,all_day,1,1110,22568.706868423425,1751.9073296710815,20.332168349931013,1.5782948915955688,46.3765082491997,77.62550773886957,graph_travel_time
299580145|299599582|0@all_day,299580145|299599582|0,all_day,all_day,1,539,17130.323124599807,1329.7500302779586,31.781675555843798,2.4670687018143944,46.3765082491997,77.62550773886957,graph_travel_time
299580145|789709529|0@all_day,299580145|789709529|0,all_day,all_day,1,598,14331.823957269902,1112.5151115071712,23.966260798110206,1.8603931630554702,46.3765082491997,77.62550773886957,graph_travel_time
299580961|1334167600|0@all_day,299580961|1334167600|0,all_day,all_day,1,1185,154828.4742795789,12018.63892838682,130.65694032031973,10.142311331972,46.3765082491997,77.62550773886957,graph_travel_time
299580961|343634589|0@all_day,299580961|343634589|0,all_day,all_day,1,94,4913.033475924929,381.3767181067359,52.26631357366946,4.057199128795062,46.3765082491997,77.62550773886959,graph_travel_time
299580961|3570149231|0@all_day,299580961|3570149231|0,all_day,all_day,1,1486,48415.95725639228,3758.3132646908575,32.58139788451701,2.529147553627764,46.3765082491997,77.62550773886957,graph_travel_time
299583353|1731169850|0@all_day,299583353|1731169850|0,all_day,all_day,1,480,18652.04932658266,1342.9475515139513,38.8584360970472,2.797807398987399,50.0,72.0,graph_travel_time
299583353|299586502|0@all_day,299583353|299586502|0,all_day,all_day,1,1054,170418.56080199627,13228.827310382376,161.68743909107806,12.551069554442481,46.3765082491997,77.62550773886957,graph_travel_time
299583501|1106006324|0@all_day,299583501|1106006324|0,all_day,all_day,1,156,6017.891400883744,467.1418755109777,38.576226928741946,2.9944992019934467,46.3765082491997,77.62550773886957,graph_travel_time
299583501|122491913|0@all_day,299583501|122491913|0,all_day,all_day,1,12613,2403350.9512057826,168674.37697098908,190.54554437530982,13.373057715927144,51.29447388342165,70.18299881936245,graph_travel_time
299583501|4478069063|0@all_day,299583501|4478069063|0,all_day,all_day,1,8051,987028.58164054,69272.62577995502,122.59701672345548,8.604226279959635,51.29447388342165,70.18299881936245,graph_travel_time
299583544|1106006324|0@all_day,299583544|1106006324|0,all_day,all_day,1,264,15397.851197533972,1195.2660172961357,58.325193930052926,4.5275227927883925,46.3765082491997,77.62550773886957,graph_travel_time
299583544|299590114|0@all_day,299583544|299590114|0,all_day,all_day,1,528,14178.140448447015,1100.5853511037035,26.852538728119345,2.084441952847923,46.3765082491997,77.62550773886957,graph_travel_time
299584051|1108076408|0@all_day,299584051|1108076408|0,all_day,all_day,1,118,7944.243449639991,616.675931379493,67.32409703084738,5.226067215080449,46.3765082491997,77.62550773886957,graph_travel_time
299584051|299585301|0@all_day,299584051|299585301|0,all_day,all_day,1,238,30397.924083485428,2359.6542911881675,127.72237009867827,9.914513828521713,46.3765082491997,77.62550773886957,graph_travel_time
299584069|1334167596|0@all_day,299584069|1334167596|0,all_day,all_day,1,2276,224959.78822711256,17462.617781958186,98.83997725268566,7.672503419138043,46.3765082491997,77.62550773886957,graph_travel_time
299584069|343634589|0@all_day,299584069|343634589|0,all_day,all_day,1,2664,288475.59253355296,22393.064340688303,108.28663383391628,8.405804932690804,46.3765082491997,77.62550773886957,graph_travel_time
299585301|1334167600|0@all_day,299585301|1334167600|0,all_day,all_day,1,350,43300.00987349684,3361.185251528258,123.71431392427668,9.60338643293788,46.3765082491997,77.62550773886959,graph_travel_time
299585301|299585606|0@all_day,299585301|299585606|0,all_day,all_day,1,525,57551.617857724676,4467.473557399271,109.6221292528089,8.509473442665278,46.3765082491997,77.62550773886959,graph_travel_time
299585301|343634587|0@all_day,299585301|343634587|0,all_day,all_day,1,130,20190.093118425102,1567.2662296128049,155.30840860327,12.055894073944653,46.3765082491997,77.62550773886957,graph_travel_time
299585606|11233580927|0@all_day,299585606|11233580927|0,all_day,all_day,1,383,53576.724037575186,4158.920406402072,139.8870079310057,10.858800016715595,46.3765082491997,77.62550773886957,graph_travel_time
299585606|299584051|0@all_day,299585606|299584051|0,all_day,all_day,1,241,19711.207606079162,1530.0924985681631,81.78924317875172,6.348931529328477,46.3765082491997,77.62550773886957,graph_travel_time
299585606|299585301|0@all_day,299585606|299585301|0,all_day,all_day,1,235,25761.20037441009,1999.7262590263404,109.6221292528089,8.509473442665278,46.3765082491997,77.62550773886959,graph_travel_time
299585606|299607807|0@all_day,299585606|299607807|0,all_day,all_day,1,3,163.22181247782683,12.670176067649862,54.40727082594228,4.223392022549954,46.3765082491997,77.62550773886957,graph_travel_time
299586502|1838454986|0@all_day,299586502|1838454986|0,all_day,all_day,1,265,12055.037229380841,935.7783857416632,45.490706525965436,3.5312391914779746,46.3765082491997,77.62550773886957,graph_travel_time
299586502|299583353|0@all_day,299586502|299583353|0,all_day,all_day,1,557,90059.90357373048,6990.945741824462,161.68743909107806,12.551069554442481,46.3765082491997,77.62550773886957,graph_travel_time
299586502|424016883|0@all_day,299586502|424016883|0,all_day,all_day,1,549,136391.47522081854,10587.457515269487,248.43620258801192,19.284986366611086,46.3765082491997,77.62550773886957,graph_travel_time
299586765|11233580927|0@all_day,299586765|11233580927|0,all_day,all_day,1,176,3974.662406391499,308.53518738673733,22.583309127224428,1.7530408374246438,46.3765082491997,77.62550773886957,graph_travel_time
299586765|1838454984|0@all_day,299586765|1838454984|0,all_day,all_day,1,240,29767.952347020648,2310.7524152839514,124.03313477925269,9.628135063683132,46.3765082491997,77.62550773886957,graph_travel_time
299586765|1838454986|0@all_day,299586765|1838454986|0,all_day,all_day,1,68,3812.2705176466775,295.9294345702465,56.0628017300982,4.351903449562449,46.3765082491997,77.62550773886959,graph_travel_time
299590114|299590394|0@all_day,299590114|299590394|0,all_day,all_day,1,176,9791.883878896939,760.0999578194265,55.635703857368966,4.318749760337651,46.3765082491997,77.62550773886957,graph_travel_time
299590114|299592087|0@all_day,299590114|299592087|0,all_day,all_day,1,341,32079.432660517137,2490.1822482475186,94.0745825821617,7.302587238262518,46.3765082491997,77.62550773886957,graph_travel_time
299590394|1108076408|0@all_day,299590394|1108076408|0,all_day,all_day,1,434,23464.578058652794,1821.449785681262,54.06584806141197,4.196888907099682,46.3765082491997,77.62550773886959,graph_travel_time
299590514|299583544|0@all_day,299590514|299583544|0,all_day,all_day,1,663,18436.19616607402,1431.1190881648963,27.80723403631074,2.1585506608821965,46.3765082491997,77.62550773886957,graph_travel_time
299592087|1106006309|0@all_day,299592087|1106006309|0,all_day,all_day,1,17,991.051175488094,76.93085069246683,58.29712796988788,4.525344158380402,46.3765082491997,77.62550773886957,graph_travel_time
299592087|4478069061|0@all_day,299592087|4478069061|0,all_day,all_day,1,302,5713.111290985513,443.48316473141904,18.91758705624342,1.4684873004351624,46.3765082491997,77.62550773886957,graph_travel_time
299592374|299592379|0@all_day,299592374|299592379|0,all_day,all_day,1,425,74243.70813736445,5763.205540579358,174.69107797026928,13.560483624892607,46.3765082491997,77.62550773886957,graph_travel_time
299592374|299599024|0@all_day,299592374|299599024|0,all_day,all_day,1,3633,217827.7198868159,16908.98735581434,59.958084196756374,4.654276728823105,46.3765082491997,77.62550773886957,graph_travel_time
299592379|5307690020|0@all_day,299592379|5307690020|0,all_day,all_day,1,6014,386768.221211648,29371.70333006925,64.31131047749385,4.883888149329772,47.405,75.94135639700454,graph_travel_time
299594484|299610764|0@all_day,299594484|299610764|0,all_day,all_day,1,3325,263358.65273971314,20443.349136344867,79.20560984653027,6.148375680103719,46.3765082491997,77.62550773886957,graph_travel_time
299594484|299610766|0@all_day,299594484|299610766|0,all_day,all_day,1,1166,103358.81401444651,7563.6244634282675,88.64392282542583,6.486813433471927,49.194897532413215,73.17832093517535,graph_travel_time
299594486|1352663653|0@all_day,299594486|1352663653|0,all_day,all_day,1,10606,147169.28622038066,11384.334867956717,13.876040563867685,1.073386278328938,46.53846153846154,77.35537190082644,graph_travel_time
299594486|4394003106|0@all_day,299594486|4394003106|0,all_day,all_day,1,23557,1732920.677668705,121621.5698748715,73.56287632842488,5.162863262506749,51.29447388342165,70.18299881936245,graph_travel_time
299597866|299598639|0@all_day,299597866|299598639|0,all_day,all_day,1,265,15179.7828107064,1178.338348046849,57.28219928568453,4.4465598039503735,46.3765082491997,77.62550773886959,graph_travel_time
299597869|122491913|0@all_day,299597869|122491913|0,all_day,all_day,1,2230,146988.75071794313,11410.076406382464,65.91423799010903,5.116626191202899,46.3765082491997,77.62550773886957,graph_travel_time
299597869|299598639|0@all_day,299597869|299598639|0,all_day,all_day,1,133,23074.545125713266,1791.1732812269504,173.4928204940847,13.467468279901883,46.3765082491997,77.62550773886957,graph_travel_time
299597869|299607856|0@all_day,299597869|299607856|0,all_day,all_day,1,2932,115651.96297258907,8977.54234674417,39.44473498382983,3.061917580744942,46.3765082491997,77.62550773886957,graph_travel_time
299598126|299597866|0@all_day,299598126|299597866|0,all_day,all_day,1,42,2259.870974937565,175.42363185386267,53.80645178422773,4.1767531393776824,46.3765082491997,77.62550773886957,graph_travel_time
299598126|299598676|0@all_day,299598126|299598676|0,all_day,all_day,1,88,5923.408351970283,459.8075808663538,67.31145854511685,5.225086146208566,46.3765082491997,77.62550773886957,graph_travel_time
299598639|299597869|0@all_day,299598639|299597869|0,all_day,all_day,1,205,35566.028201287365,2760.830997379886,173.4928204940847,13.467468279901883,46.3765082491997,77.62550773886957,graph_travel_time
299598639|299598126|0@all_day,299598639|299598126|0,all_day,all_day,1,122,2498.214810749785,193.92519312521605,20.477170579916272,1.5895507633214432,46.3765082491997,77.62550773886957,graph_travel_time
299598676|4478069050|0@all_day,299598676|4478069050|0,all_day,all_day,1,6174,345185.84068263497,25260.120231752167,55.90959518669177,4.091370299927465,49.194897532413215,73.17832093517534,graph_travel_time
299599024|297369742|0@all_day,299599024|297369742|0,all_day,all_day,1,3535,165934.44158103655,12880.745279093755,46.94043609081656,3.643775185033594,46.3765082491997,77.62550773886957,graph_travel_time
299599024|773982499|0@all_day,299599024|773982499|0,all_day,all_day,1,435,64360.434300437904,4996.011390865649,147.95502138031702,11.485083657162413,46.3765082491997,77.62550773886957,graph_travel_time
299599582|299590514|0@all_day,299599582|299590514|0,all_day,all_day,1,550,70952.29492096177,5507.707918477674,129.00417258356686,10.014014397232135,46.3765082491997,77.62550773886957,graph_travel_time
299607807|299585606|0@all_day,299607807|299585606|0,all_day,all_day,1,2,108.81454165188455,8.446784045099909,54.40727082594228,4.223392022549954,46.3765082491997,77.62550773886957,graph_travel_time
299607856|299573551|0@all_day,299607856|299573551|0,all_day,all_day,1,2608,153934.03451976186,11949.20758788919,59.02378624223998,4.581751375724383,46.3765082491997,77.62550773886957,graph_travel_time
299607856|299597869|0@all_day,299607856|299597869|0,all_day,all_day,1,2093,82557.83032115584,6408.593496499164,39.44473498382983,3.061917580744942,46.3765082491997,77.62550773886957,graph_travel_time
299607856|4394003187|0@all_day,299607856|4394003187|0,all_day,all_day,1,789,157509.4395368439,12226.750217712286,199.63173578814184,15.49651485134637,46.3765082491997,77.62550773886957,graph_travel_time
299608220|299608246|0@all_day,299608220|299608246|0,all_day,all_day,1,18,1411.4862793389368,109.56733910013287,78.41590440771871,6.087074394451826,46.3765082491997,77.62550773886957,graph_travel_time
299608221|299573943|0@all_day,299608221|299573943|0,all_day,all_day,1,1356,245047.59445892292,17932.171511707755,180.7135652351939,13.224315274120764,49.194897532413215,73.17832093517535,graph_travel_time
299608221|299608246|0@all_day,299608221|299608246|0,all_day,all_day,1,460,30411.031494620496,2360.67176063267,66.11093803178369,5.131895131810152,46.3765082491997,77.62550773886957,graph_travel_time
299608246|299608220|0@all_day,299608246|299608220|0,all_day,all_day,1,59,4626.538360055404,359.13738927265774,78.41590440771871,6.087074394451826,46.3765082491997,77.62550773886957,graph_travel_time
299608246|299608221|0@all_day,299608246|299608221|0,all_day,all_day,1,108,7139.9813074326385,554.2446742354964,66.11093803178369,5.131895131810152,46.3765082491997,77.62550773886957,graph_travel_time
299608246|4394003187|0@all_day,299608246|4394003187|0,all_day,all_day,1,367,78911.56821908327,6125.550549476783,215.01789705472282,16.690873431816847,46.3765082491997,77.62550773886957,graph_travel_time
299610558|299594486|0@all_day,299610558|299594486|0,all_day,all_day,1,19728,931473.1349501531,65373.57793047443,47.21579151207183,3.313745839947001,51.29447388342165,70.18299881936245,graph_travel_time
299610558|343634517|0@all_day,299610558|343634517|0,all_day,all_day,1,6203,634225.1936309235,46411.53476469745,102.24491272463703,7.482111037352483,49.194897532413215,73.17832093517535,graph_travel_time
299610576|299610586|0@all_day,299610576|299610586|0,all_day,all_day,1,1078,100065.42719341003,7767.62959299534,92.82507160798704,7.20559331446692,46.3765082491997,77.62550773886957,graph_travel_time
299610576|299610588|0@all_day,299610576|299610588|0,all_day,all_day,1,349,42110.735862896436,3268.8672526147598,120.66113427764022,9.366381812649742,46.3765082491997,77.62550773886957,graph_travel_time
299610586|299610763|0@all_day,299610586|299610763|0,all_day,all_day,1,1212,165823.2175320483,12872.111455818267,136.8178362475646,10.620554006450716,46.3765082491997,77.62550773886957,graph_travel_time
299610586|408438888|0@all_day,299610586|408438888|0,all_day,all_day,1,3670,276145.9131678184,21435.966719665696,75.24411802937831,5.840862866393922,46.3765082491997,77.62550773886957,graph_travel_time
299610588|1290730151|0@all_day,299610588|1290730151|0,all_day,all_day,1,56,5277.156949176669,409.6419875975428,94.23494552101194,7.315035492813265,46.3765082491997,77.62550773886957,graph_travel_time
299610588|299610576|0@all_day,299610588|299610576|0,all_day,all_day,1,399,48143.79257677845,3737.186343247247,120.66113427764022,9.366381812649742,46.3765082491997,77.62550773886957,graph_travel_time
299610588|299610871|0@all_day,299610588|299610871|0,all_day,all_day,1,190,29593.70678841447,2297.2265153259045,155.7563515179709,12.09066587013634,46.3765082491997,77.62550773886957,graph_travel_time
299610634|4573702100|0@all_day,299610634|4573702100|0,all_day,all_day,1,1402,94397.59218350568,7327.661022571375,67.33066489551047,5.226577048909682,46.3765082491997,77.62550773886959,graph_travel_time
299610698|5284498223|0@all_day,299610698|5284498223|0,all_day,all_day,1,2400,118530.90111304821,9201.02138164611,49.38787546377009,3.833758909019212,46.3765082491997,77.62550773886957,graph_travel_time
299610698|5291861720|0@all_day,299610698|5291861720|0,all_day,all_day,1,3162,145191.64930740185,10624.881110124483,45.91766265256226,3.360177454182316,49.194897532413215,73.17832093517535,graph_travel_time
299610700|3897692280|0@all_day,299610700|3897692280|0,all_day,all_day,1,8648,413394.79029783217,30251.53663734427,47.80235780502222,3.498096280914,49.194897532413215,73.17832093517535,graph_travel_time
299610700|773982493|0@all_day,299610700|773982493|0,all_day,all_day,1,3463,100359.29170232509,7526.9468776743815,28.980448080371094,2.173533606027832,48.0,75.0,graph_travel_time
299610705|299575942|0@all_day,299610705|299575942|0,all_day,all_day,1,11786,791790.5251898394,57941.9011657731,67.18059775919221,4.916163343439089,49.194897532413215,73.17832093517535,graph_travel_time
299610705|3897692280|0@all_day,299610705|3897692280|0,all_day,all_day,1,3675,26171.994031960185,3675.0,7.121631029104813,1.0,49.194897532413215,140.41727181781556,graph_travel_time
299610718|299610763|0@all_day,299610718|299610763|0,all_day,all_day,1,877,60107.542595395535,4398.569042670577,68.5376768476574,5.01547211250921,49.194897532413215,73.17832093517535,graph_travel_time
299610718|299611292|0@all_day,299610718|299611292|0,all_day,all_day,1,432,6295.14830122122,478.06210071503835,14.572102549123194,1.1066252331366628,47.405,75.94135639700454,graph_travel_time
299610763|1290733867|0@all_day,299610763|1290733867|0,all_day,all_day,1,1220,68254.38435790669,4994.7412437757075,55.94621668680876,4.094050199816154,49.194897532413215,73.17832093517535,graph_travel_time
299610763|3897692272|0@all_day,299610763|3897692272|0,all_day,all_day,1,825,12762.666183634383,969.2141812273766,15.469898404405313,1.1748050681543958,47.405,75.94135639700454,graph_travel_time
299610764|1290710590|0@all_day,299610764|1290710590|0,all_day,all_day,1,3117,228353.08239028556,17726.023964281834,73.26053333021673,5.686886096978451,46.3765082491997,77.62550773886957,graph_travel_time
299610764|299610634|0@all_day,299610764|299610634|0,all_day,all_day,1,297,43677.80533034883,3144.8019837851157,147.0633176106021,10.588558867963352,50.0,72.0,graph_travel_time
299610766|299610718|0@all_day,299610766|299610718|0,all_day,all_day,1,1022,61603.821536593605,4508.064223238113,60.27771187533621,4.411021744851383,49.194897532413215,73.17832093517534,graph_travel_time
299610766|299610764|0@all_day,299610766|299610764|0,all_day,all_day,1,107,6914.4899233693295,497.8432744825917,64.62140115298439,4.652740883014876,50.0,72.0,graph_travel_time
299610871|299610588|0@all_day,299610871|299610588|0,all_day,all_day,1,108,16821.68596394086,1305.791913974725,155.75635151797093,12.090665870136343,46.3765082491997,77.62550773886957,graph_travel_time
299610949|299611401|0@all_day,299610949|299611401|0,all_day,all_day,1,541,35805.82824007392,2779.4455971464927,66.18452539754884,5.137607388440837,46.3765082491997,77.62550773886957,graph_travel_time
299610949|299611684|0@all_day,299610949|299611684|0,all_day,all_day,1,486,19849.053679454384,1540.7928700037237,40.84167423756046,3.1703556995961395,46.3765082491997,77.62550773886957,graph_travel_time
299610949|5284498238|0@all_day,299610949|5284498238|0,all_day,all_day,1,2394,41239.93798523676,3131.81682832723,17.22637342741719,1.3081941638793775,47.405,75.94135639700454,graph_travel_time
299611055|13155055571|0@all_day,299611055|13155055571|0,all_day,all_day,1,3773,521720.6026157328,38178.63769670718,138.277392689036,10.118907420277544,49.194897532413215,73.17832093517534,graph_travel_time
299611055|299611392|0@all_day,299611055|299611392|0,all_day,all_day,1,2698,314636.7069591299,23893.938298763158,116.61849776098217,8.856166900950022,47.405,75.94135639700454,graph_travel_time
299611055|418198684|0@all_day,299611055|418198684|0,all_day,all_day,1,217,2933.7844010642334,223.41896592719934,13.519743783706145,1.0295804881437758,47.27272727272727,76.15384615384616,graph_travel_time
299611237|299611499|0@all_day,299611237|299611499|0,all_day,all_day,1,401,31274.06147427863,2427.6649009974985,77.99017824009634,6.054027184532416,46.3765082491997,77.62550773886957,graph_travel_time
299611237|299611634|0@all_day,299611237|299611634|0,all_day,all_day,1,6155,383314.03496940376,29109.38774158535,62.276853772445776,4.729388747617441,47.405,75.94135639700454,graph_travel_time
299611242|1291503777|0@all_day,299611242|1291503777|0,all_day,all_day,1,1970,47202.68350231865,3664.132273504648,23.96075304686226,1.859965621068349,46.3765082491997,77.62550773886957,graph_travel_time
299611242|1352647028|0@all_day,299611242|1352647028|0,all_day,all_day,1,10616,818165.3393894143,62132.58563024768,77.06907869154242,5.852730372103211,47.405,75.94135639700453,graph_travel_time
299611256|5305866753|0@all_day,299611256|5305866753|0,all_day,all_day,1,28354,605698.5741351908,42509.74231341962,21.362015029103155,1.4992502755667496,51.29447388342165,70.18299881936245,graph_travel_time
299611292|1291503779|0@all_day,299611292|1291503779|0,all_day,all_day,1,1570,239344.01139687462,18579.200408940178,152.4484149024679,11.833885610789922,46.3765082491997,77.62550773886957,graph_travel_time
299611292|299610698|0@all_day,299611292|299610698|0,all_day,all_day,1,3902,449442.8298012792,32889.4716412114,115.18268318843649,8.42887535653803,49.194897532413215,73.17832093517535,graph_travel_time
299611292|299610718|0@all_day,299611292|299610718|0,all_day,all_day,1,30,437.1630764736958,33.19875699409989,14.572102549123194,1.1066252331366628,47.405,75.94135639700454,graph_travel_time
299611381|299612344|0@all_day,299611381|299612344|0,all_day,all_day,1,2215,131174.7022621619,10182.502865595361,59.221084542736754,4.597066756476461,46.3765082491997,77.62550773886957,graph_travel_time
299611381|4708552713|0@all_day,299611381|4708552713|0,all_day,all_day,1,2775,260676.34192545788,20235.133397474845,93.93742051367852,7.291939963053998,46.3765082491997,77.62550773886957,graph_travel_time
299611387|4473312184|0@all_day,299611387|4473312184|0,all_day,all_day,1,7080,465717.3931297414,35367.21053194957,65.77929281493523,4.995368719201916,47.405,75.94135639700453,graph_travel_time
299611392|299610949|0@all_day,299611392|299610949|0,all_day,all_day,1,3483,223286.52240525626,16956.681376625307,64.10752868367966,4.868412683498509,47.405,75.94135639700454,graph_travel_time
299611401|2363578568|0@all_day,299611401|2363578568|0,all_day,all_day,1,405,42569.55369644768,3304.4832199038233,105.1100091270313,8.15921782692302,46.3765082491997,77.62550773886957,graph_travel_time
299611401|2363578583|0@all_day,299611401|2363578583|0,all_day,all_day,1,194,12220.731931438524,948.6405211185318,62.993463564116105,4.889899593394493,46.3765082491997,77.62550773886959,graph_travel_time
299611403|2363578580|0@all_day,299611403|2363578580|0,all_day,all_day,1,1129,190255.64435935498,14768.690993580727,168.5169569170549,13.081214343295596,46.3765082491997,77.62550773886957,graph_travel_time
299611403|2585736133|0@all_day,299611403|2585736133|0,all_day,all_day,1,1183,132615.69558109934,10294.3607036262,112.10117969661822,8.701910992076247,46.3765082491997,77.62550773886957,graph_travel_time
299611499|299611503|0@all_day,299611499|299611503|0,all_day,all_day,1,1424,78246.94193098914,6073.958596406876,54.94869517625642,4.265420362645278,46.3765082491997,77.62550773886957,graph_travel_time
299611503|299611403|0@all_day,299611503|299611403|0,all_day,all_day,1,1711,113371.39124987417,8800.511808833517,66.26031049086743,5.14349024478873,46.3765082491997,77.62550773886957,graph_travel_time
299611581|299611499|0@all_day,299611581|299611499|0,all_day,all_day,1,1124,18995.31529384556,1474.5209943446762,16.899746702709574,1.3118514184561176,46.3765082491997,77.62550773886957,graph_travel_time
299611581|4473312184|0@all_day,299611581|4473312184|0,all_day,all_day,1,267,20741.501873453202,1610.069614193519,77.68352761592959,6.03022327413303,46.3765082491997,77.62550773886957,graph_travel_time
299611634|299611242|0@all_day,299611634|299611242|0,all_day,all_day,1,5017,387282.17413915874,29410.733612508622,77.19397531177172,5.862215190852825,47.405,75.94135639700453,graph_travel_time
299611634|299611403|0@all_day,299611634|299611403|0,all_day,all_day,1,584,78598.49378019692,6101.247987198168,134.586461952392,10.44734244383248,46.3765082491997,77.62550773886957,graph_travel_time
299611684|411842524|0@all_day,299611684|411842524|0,all_day,all_day,1,548,57557.95364884739,4467.965376402099,105.03276213293319,8.153221489784851,46.3765082491997,77.62550773886957,graph_travel_time
299611684|5284498238|0@all_day,299611684|5284498238|0,all_day,all_day,1,1838,80417.82191368082,6242.474257303466,43.7528954916653,3.3963407275862165,46.3765082491997,77.62550773886957,graph_travel_time
299611700|11446333868|0@all_day,299611700|11446333868|0,all_day,all_day,1,11597,1901546.566651222,139151.98492758392,163.96883389249135,11.998963949951188,49.194897532413215,73.17832093517535,graph_travel_time
299611700|5284320721|0@all_day,299611700|5284320721|0,all_day,all_day,1,39151,751314.9729035615,54979.9682105394,19.190186020882265,1.404305591441838,49.194897532413215,73.17832093517535,graph_travel_time
299611722|411842524|0@all_day,299611722|411842524|0,all_day,all_day,1,7026,929784.9881131141,68040.10426084966,132.33489725492657,9.684045582244472,49.194897532413215,73.17832093517535,graph_travel_time
299611722|4708552372|0@all_day,299611722|4708552372|0,all_day,all_day,1,3467,669075.784482109,48961.84248678598,192.98407397811047,14.122250500947787,49.194897532413215,73.17832093517534,graph_travel_time
299611755|299575943|0@all_day,299611755|299575943|0,all_day,all_day,1,13393,1665157.1237920378,121853.40241234725,124.33040571881116,9.098290331691723,49.194897532413215,73.17832093517534,graph_travel_time
299611755|299611722|0@all_day,299611755|299611722|0,all_day,all_day,1,2202,363248.3191983527,28197.33521306309,164.96290608462883,12.80532934289877,46.3765082491997,77.62550773886957,graph_travel_time
299612189|122452412|0@all_day,299612189|122452412|0,all_day,all_day,1,4220,383748.69456331857,29142.39638071821,90.93570961216079,6.905781132871614,47.405,75.94135639700454,graph_travel_time
