od_id,route_id,trip_count,avg_time_sec,avg_distance_m,avg_speed_kph,avg_circuity,sample_start_node,sample_end_node,sample_route_node_seq,sample_edge_seq,share,od_trip_count,stable_share_norm,route_rank,kept_trip_total,kept_route_count
314074370__2086439968,36829258adb5,2,704.999999,4059.6915182,20.7303396968,1.32857065646,314074370,2086439968,314074370;128669173;9408833918;128669175;428215421;128668277;2178845900;479226382;7188043869;128672584;311889489;479183225;311889376;311889375;479183608;9370483531;8286473847;479183873;8640058388;506097312;5297703224;335691896;3391599154;1418798464;1788786316;128673223;128673222;7188159642;128673221;1110673556;128673221;1110673556;128674452;128677724;427067727;3391598673;1788785597;5884295414;128677717;25632362;1874214575;1684865542;2250794621;2641682868;12453381917;2641682864;2641682879;2273292142;2250794620;128680158;129558556;314549177;2213447626;129557542;2214758555;2086439968,314074370|128669173|0;128669173|9408833918|0;9408833918|128669175|0;128669175|428215421|0;428215421|128668277|0;128668277|2178845900|0;2178845900|479226382|0;479226382|7188043869|0;7188043869|128672584|0;128672584|311889489|0;311889489|479183225|0;479183225|311889376|0;311889376|311889375|0;311889375|479183608|0;479183608|9370483531|0;9370483531|8286473847|0;8286473847|479183873|0;479183873|8640058388|0;8640058388|506097312|0;506097312|5297703224|0;5297703224|335691896|0;335691896|3391599154|0;3391599154|1418798464|0;1418798464|1788786316|0;1788786316|128673223|0;128673223|128673222|0;128673222|7188159642|0;7188159642|128673221|0;128673221|1110673556|0;1110673556|128673221|0;128673221|1110673556|0;1110673556|128674452|0;128674452|128677724|0;128677724|427067727|0;427067727|3391598673|0;3391598673|1788785597|0;1788785597|5884295414|0;5884295414|128677717|0;128677717|25632362|0;25632362|1874214575|0;1874214575|1684865542|0;1684865542|2250794621|0;2250794621|2641682868|0;2641682868|12453381917|0;12453381917|2641682864|0;2641682864|2641682879|0;2641682879|2273292142|0;2273292142|2250794620|0;2250794620|128680158|0;128680158|129558556|0;129558556|314549177|0;314549177|2213447626|0;2213447626|129557542|0;129557542|2214758555|0;2214758555|2086439968|0,0.0136054421769,147,0.0141843971631,5,141,8
314074370__2086439968,3ca25ee989df,2,472.499999,3905.55385073,29.7566008305,1.27812771489,314074370,2086439968,314074370;128669173;9408833918;128669175;428215421;128668277;2178845900;479226382;7188043869;128672584;311889489;479183225;311889376;311889375;479183608;9370483531;8286473847;479183873;8640058388;506097312;5297703224;335691896;3391599154;1418798464;1788786316;128673223;128673222;7188159642;128673221;1110673556;128674452;128677724;427067727;3391598673;1788785597;5884295414;128677717;25632362;1874214575;1684865542;2250794621;2641682868;1684865535;128679581;2641682879;2273292142;2250794620;128680158;129558556;314549177;2213447626;129557542;2214758555;2086439968,314074370|128669173|0;128669173|9408833918|0;9408833918|128669175|0;128669175|428215421|0;428215421|128668277|0;128668277|2178845900|0;2178845900|479226382|0;479226382|7188043869|0;7188043869|128672584|0;128672584|311889489|0;311889489|479183225|0;479183225|311889376|0;311889376|311889375|0;311889375|479183608|0;479183608|9370483531|0;9370483531|8286473847|0;8286473847|479183873|0;479183873|8640058388|0;8640058388|506097312|0;506097312|5297703224|0;5297703224|335691896|0;335691896|3391599154|0;3391599154|1418798464|0;1418798464|1788786316|0;1788786316|128673223|0;128673223|128673222|0;128673222|7188159642|0;7188159642|128673221|0;128673221|1110673556|0;1110673556|128674452|0;128674452|128677724|0;128677724|427067727|0;427067727|3391598673|0;3391598673|1788785597|0;1788785597|5884295414|0;5884295414|128677717|0;128677717|25632362|0;25632362|1874214575|0;1874214575|1684865542|0;1684865542|2250794621|0;2250794621|2641682868|0;2641682868|1684865535|0;1684865535|128679581|0;128679581|2641682879|0;2641682879|2273292142|0;2273292142|2250794620|0;2250794620|128680158|0;128680158|129558556|0;129558556|314549177|0;314549177|2213447626|0;2213447626|129557542|0;129557542|2214758555|0;2214758555|2086439968|0,0.0136054421769,147,0.0141843971631,6,141,8
314074370__2086439968,4b0a762ce070,2,704.9999985,3926.10236666,20.0481823405,1.28485240202,314074370,2086439968,314074370;128669173;9408833918;128669175;428215421;128668277;2178845900;479226382;7188043869;128672584;311889489;479183225;311889376;311889375;479183608;9370483531;8286473847;479183873;8640058388;506097312;5297703224;335691896;3391599154;1418798464;1788786316;128673223;128673222;7188159642;128673221;1110673556;128674452;128677724;427067727;1223806715;3391598673;1788785597;5884295414;128677717;25632362;1874214575;1684865542;2250794621;2641682868;12453381917;2641682864;2641682879;2273292142;2250794620;128680158;129558556;314549177;2213447626;129557542;2214758555;2086439968,314074370|128669173|0;128669173|9408833918|0;9408833918|128669175|0;128669175|428215421|0;428215421|128668277|0;128668277|2178845900|0;2178845900|479226382|0;479226382|7188043869|0;7188043869|128672584|0;128672584|311889489|0;311889489|479183225|0;479183225|311889376|0;311889376|311889375|0;311889375|479183608|0;479183608|9370483531|0;9370483531|8286473847|0;8286473847|479183873|0;479183873|8640058388|0;8640058388|506097312|0;506097312|5297703224|0;5297703224|335691896|0;335691896|3391599154|0;3391599154|1418798464|0;1418798464|1788786316|0;1788786316|128673223|0;128673223|128673222|0;128673222|7188159642|0;7188159642|128673221|0;128673221|1110673556|0;1110673556|128674452|0;128674452|128677724|0;128677724|427067727|0;427067727|1223806715|0;1223806715|3391598673|0;3391598673|1788785597|0;1788785597|5884295414|0;5884295414|128677717|0;128677717|25632362|0;25632362|1874214575|0;1874214575|1684865542|0;1684865542|2250794621|0;2250794621|2641682868|0;2641682868|12453381917|0;12453381917|2641682864|0;2641682864|2641682879|0;2641682879|2273292142|0;2273292142|2250794620|0;2250794620|128680158|0;128680158|129558556|0;129558556|314549177|0;314549177|2213447626|0;2213447626|129557542|0;129557542|2214758555|0;2214758555|2086439968|0,0.0136054421769,147,0.0141843971631,7,141,8
314074370__2086439968,d366029215b0,2,652.500002,4069.34647713,22.4515667015,1.33173032883,314074370,2086439968,314074370;9410518208;314074571;314074573;128669175;428215421;128668277;2178845900;479226382;7188043869;128672584;311889489;479183225;311889376;311889375;479183608;9370483531;8286473847;479183873;8640058388;506097312;5297703224;335691896;3391599154;1418798464;1788786316;128673223;128673222;7188159642;128673221;1110673556;128673221;1110673556;128674452;128677724;427067727;3391598673;1788785597;5884295414;128677717;25632362;1874214575;1684865542;2250794621;2641682868;12453381917;2641682864;2641682879;2273292142;2250794620;128680158;129558556;314549177;2213447626;129557542;2214758555;2086439968,314074370|9410518208|0;9410518208|314074571|0;314074571|314074573|0;314074573|128669175|0;128669175|428215421|0;428215421|128668277|0;128668277|2178845900|0;2178845900|479226382|0;479226382|7188043869|0;7188043869|128672584|0;128672584|311889489|0;311889489|479183225|0;479183225|311889376|0;311889376|311889375|0;311889375|479183608|0;479183608|9370483531|0;9370483531|8286473847|0;8286473847|479183873|0;479183873|8640058388|0;8640058388|506097312|0;506097312|5297703224|0;5297703224|335691896|0;335691896|3391599154|0;3391599154|1418798464|0;1418798464|1788786316|0;1788786316|128673223|0;128673223|128673222|0;128673222|7188159642|0;7188159642|128673221|0;128673221|1110673556|0;1110673556|128673221|0;128673221|1110673556|0;1110673556|128674452|0;128674452|128677724|0;128677724|427067727|0;427067727|3391598673|0;3391598673|1788785597|0;1788785597|5884295414|0;5884295414|128677717|0;128677717|25632362|0;25632362|1874214575|0;1874214575|1684865542|0;1684865542|2250794621|0;2250794621|2641682868|0;2641682868|12453381917|0;12453381917|2641682864|0;2641682864|2641682879|0;2641682879|2273292142|0;2273292142|2250794620|0;2250794620|128680158|0;128680158|129558556|0;129558556|314549177|0;314549177|2213447626|0;2213447626|129557542|0;129557542|2214758555|0;2214758555|2086439968|0,0.0136054421769,147,0.0141843971631,8,141,8
314074370__2204100011,e635f56e3f61,41,661.829268463,4262.52470282,23.1858723411,1.26698756468,314074370,2204100011,314074370;128669173;9408833918;128669175;428215421;128668277;2178845900;479226382;7188043869;128672584;311889489;479183225;311889376;311889375;479183608;9370483531;8286473847;479183873;8640058388;506097312;5297703224;335691896;3391599154;1418798464;1788786316;128673223;128673222;7188159642;128673221;1110673556;128674452;128677724;427067727;3391598673;1788785597;5884295414;128677717;25632362;1874214575;1684865542;2250794621;2641682868;12453381917;2641682864;2641682879;2273292142;2250794620;128680158;129558556;314549177;2213447626;129557542;2214758555;2086439968;2086440304;1684844050;129544876;25620960;3554720424;2245520806;2204099858;3092601795;2204100011,314074370|128669173|0;128669173|9408833918|0;9408833918|128669175|0;128669175|428215421|0;428215421|128668277|0;128668277|2178845900|0;2178845900|479226382|0;479226382|7188043869|0;7188043869|128672584|0;128672584|311889489|0;311889489|479183225|0;479183225|311889376|0;311889376|311889375|0;311889375|479183608|0;479183608|9370483531|0;9370483531|8286473847|0;8286473847|479183873|0;479183873|8640058388|0;8640058388|506097312|0;506097312|5297703224|0;5297703224|335691896|0;335691896|3391599154|0;3391599154|1418798464|0;1418798464|1788786316|0;1788786316|128673223|0;128673223|128673222|0;128673222|7188159642|0;7188159642|128673221|0;128673221|1110673556|0;1110673556|128674452|0;128674452|128677724|0;128677724|427067727|0;427067727|3391598673|0;3391598673|1788785597|0;1788785597|5884295414|0;5884295414|128677717|0;128677717|25632362|0;25632362|1874214575|0;1874214575|1684865542|0;1684865542|2250794621|0;2250794621|2641682868|0;2641682868|12453381917|0;12453381917|2641682864|0;2641682864|2641682879|0;2641682879|2273292142|0;2273292142|2250794620|0;2250794620|128680158|0;128680158|129558556|0;129558556|314549177|0;314549177|2213447626|0;2213447626|129557542|0;129557542|2214758555|0;2214758555|2086439968|0;2086439968|2086440304|0;2086440304|1684844050|0;1684844050|129544876|0;129544876|25620960|0;25620960|3554720424|0;3554720424|2245520806|0;2245520806|2204099858|0;2204099858|3092601795|0;3092601795|2204100011|0,0.418367346939,98,0.488095238095,1,84,6
314074370__2204100011,f6c2b42cd723,16,740.6250005,4272.17966175,20.7660378355,1.26985739272,314074370,2204100011,314074370;9410518208;314074571;314074573;128669175;428215421;128668277;2178845900;479226382;7188043869;128672584;311889489;479183225;311889376;311889375;479183608;9370483531;8286473847;479183873;8640058388;506097312;5297703224;335691896;3391599154;1418798464;1788786316;128673223;128673222;7188159642;128673221;1110673556;128674452;128677724;427067727;3391598673;1788785597;5884295414;128677717;25632362;1874214575;1684865542;2250794621;2641682868;12453381917;2641682864;2641682879;2273292142;2250794620;128680158;129558556;314549177;2213447626;129557542;2214758555;2086439968;2086440304;1684844050;129544876;25620960;3554720424;2245520806;2204099858;3092601795;2204100011,314074370|9410518208|0;9410518208|314074571|0;314074571|314074573|0;314074573|128669175|0;128669175|428215421|0;428215421|128668277|0;128668277|2178845900|0;2178845900|479226382|0;479226382|7188043869|0;7188043869|128672584|0;128672584|311889489|0;311889489|479183225|0;479183225|311889376|0;311889376|311889375|0;311889375|479183608|0;479183608|9370483531|0;9370483531|8286473847|0;8286473847|479183873|0;479183873|8640058388|0;8640058388|506097312|0;506097312|5297703224|0;5297703224|335691896|0;335691896|3391599154|0;3391599154|1418798464|0;1418798464|1788786316|0;1788786316|128673223|0;128673223|128673222|0;128673222|7188159642|0;7188159642|128673221|0;128673221|1110673556|0;1110673556|128674452|0;128674452|128677724|0;128677724|427067727|0;427067727|3391598673|0;3391598673|1788785597|0;1788785597|5884295414|0;5884295414|128677717|0;128677717|25632362|0;25632362|1874214575|0;1874214575|1684865542|0;1684865542|2250794621|0;2250794621|2641682868|0;2641682868|12453381917|0;12453381917|2641682864|0;2641682864|2641682879|0;2641682879|2273292142|0;2273292142|2250794620|0;2250794620|128680158|0;128680158|129558556|0;129558556|314549177|0;314549177|2213447626|0;2213447626|129557542|0;129557542|2214758555|0;2214758555|2086439968|0;2086439968|2086440304|0;2086440304|1684844050|0;1684844050|129544876|0;129544876|25620960|0;25620960|3554720424|0;3554720424|2245520806|0;2245520806|2204099858|0;2204099858|3092601795|0;3092601795|2204100011|0,0.163265306122,98,0.190476190476,2,84,6
314074370__2204100011,3c27015aea4b,15,634.000000267,4228.72842175,24.0117071165,1.25694199994,314074370,2204100011,314074370;128669173;9408833918;128669175;428215421;128668277;2178845900;479226382;7188043869;128672584;311889489;479183225;311889376;311889375;479183608;9370483531;8286473847;479183873;8640058388;506097312;5297703224;335691896;3391599154;1418798464;1788786316;128673223;128673222;7188159642;128673221;1110673556;128674452;128677724;427067727;3391598673;1788785597;5884295414;128677717;25632362;1874214575;1684865542;2250794621;2641682868;12453381917;2641682864;2641682879;2273292142;2250794620;128680158;129558556;314549177;2213447626;129557542;2214758555;2086439968;2086440304;1684844050;129544876;25620960;3554720424;2245520806;2204099858;2204100011,314074370|128669173|0;128669173|9408833918|0;9408833918|128669175|0;128669175|428215421|0;428215421|128668277|0;128668277|2178845900|0;2178845900|479226382|0;479226382|7188043869|0;7188043869|128672584|0;128672584|311889489|0;311889489|479183225|0;479183225|311889376|0;311889376|311889375|0;311889375|479183608|0;479183608|9370483531|0;9370483531|8286473847|0;8286473847|479183873|0;479183873|8640058388|0;8640058388|506097312|0;506097312|5297703224|0;5297703224|335691896|0;335691896|3391599154|0;3391599154|1418798464|0;1418798464|1788786316|0;1788786316|128673223|0;128673223|128673222|0;128673222|7188159642|0;7188159642|128673221|0;128673221|1110673556|0;1110673556|128674452|0;128674452|128677724|0;128677724|427067727|0;427067727|3391598673|0;3391598673|1788785597|0;1788785597|5884295414|0;5884295414|128677717|0;128677717|25632362|0;25632362|1874214575|0;1874214575|1684865542|0;1684865542|2250794621|0;2250794621|2641682868|0;2641682868|12453381917|0;12453381917|2641682864|0;2641682864|2641682879|0;2641682879|2273292142|0;2273292142|2250794620|0;2250794620|128680158|0;128680158|129558556|0;129558556|314549177|0;314549177|2213447626|0;2213447626|129557542|0;129557542|2214758555|0;2214758555|2086439968|0;2086439968|2086440304|0;2086440304|1684844050|0;1684844050|129544876|0;129544876|25620960|0;25620960|3554720424|0;3554720424|2245520806|0;2245520806|2204099858|0;2204099858|2204100011|0,0.15306122449,98,0.178571428571,3,84,6
314074370__2204100011,6542dc85e350,7,623.571428143,4262.68138605,24.6092946168,1.26703413701,314074370,2204100011,314074370;128669173;9408833918;128669175;428215421;128668277;2178845900;479226382;7188043869;128672584;311889489;479183225;311889376;311889375;479183608;9370483531;8286473847;479183873;8640058388;506097312;5297703224;335691896;3391599154;1418798464;1788786316;128673223;128673222;7188159642;128673221;297880620;128674452;128677724;427067727;3391598673;1788785597;5884295414;128677717;25632362;1874214575;1684865542;2250794621;2641682868;12453381917;2641682864;2641682879;2273292142;2250794620;128680158;129558556;314549177;2213447626;129557542;2214758555;2086439968;2086440304;1684844050;129544876;25620960;3554720424;2245520806;2204099858;3092601795;2204100011,314074370|128669173|0;128669173|9408833918|0;9408833918|128669175|0;128669175|428215421|0;428215421|128668277|0;128668277|2178845900|0;2178845900|479226382|0;479226382|7188043869|0;7188043869|128672584|0;128672584|311889489|0;311889489|479183225|0;479183225|311889376|0;311889376|311889375|0;311889375|479183608|0;479183608|9370483531|0;9370483531|8286473847|0;8286473847|479183873|0;479183873|8640058388|0;8640058388|506097312|0;506097312|5297703224|0;5297703224|335691896|0;335691896|3391599154|0;3391599154|1418798464|0;1418798464|1788786316|0;1788786316|128673223|0;128673223|128673222|0;128673222|7188159642|0;7188159642|128673221|0;128673221|297880620|0;297880620|128674452|0;128674452|128677724|0;128677724|427067727|0;427067727|3391598673|0;3391598673|1788785597|0;1788785597|5884295414|0;5884295414|128677717|0;128677717|25632362|0;25632362|1874214575|0;1874214575|1684865542|0;1684865542|2250794621|0;2250794621|2641682868|0;2641682868|12453381917|0;12453381917|2641682864|0;2641682864|2641682879|0;2641682879|2273292142|0;2273292142|2250794620|0;2250794620|128680158|0;128680158|129558556|0;129558556|314549177|0;314549177|2213447626|0;2213447626|129557542|0;129557542|2214758555|0;2214758555|2086439968|0;2086439968|2086440304|0;2086440304|1684844050|0;1684844050|129544876|0;129544876|25620960|0;25620960|3554720424|0;3554720424|2245520806|0;2245520806|2204099858|0;2204099858|3092601795|0;3092601795|2204100011|0,0.0714285714286,98,0.0833333333333,4,84,6
314074370__2204100011,84f8f7c850d9,3,754.999998667,4238.38338067,20.2095101952,1.25981182798,314074370,2204100011,314074370;9410518208;314074571;314074573;128669175;428215421;128668277;2178845900;479226382;7188043869;128672584;311889489;479183225;311889376;311889375;479183608;9370483531;8286473847;479183873;8640058388;506097312;5297703224;335691896;3391599154;1418798464;1788786316;128673223;128673222;7188159642;128673221;1110673556;128674452;128677724;427067727;3391598673;1788785597;5884295414;128677717;25632362;1874214575;1684865542;2250794621;2641682868;12453381917;2641682864;2641682879;2273292142;2250794620;128680158;129558556;314549177;2213447626;129557542;2214758555;2086439968;2086440304;1684844050;129544876;25620960;3554720424;2245520806;2204099858;2204100011,314074370|9410518208|0;9410518208|314074571|0;314074571|314074573|0;314074573|128669175|0;128669175|428215421|0;428215421|128668277|0;128668277|2178845900|0;2178845900|479226382|0;479226382|7188043869|0;7188043869|128672584|0;128672584|311889489|0;311889489|479183225|0;479183225|311889376|0;311889376|311889375|0;311889375|479183608|0;479183608|9370483531|0;9370483531|8286473847|0;8286473847|479183873|0;479183873|8640058388|0;8640058388|506097312|0;506097312|5297703224|0;5297703224|335691896|0;335691896|3391599154|0;3391599154|1418798464|0;1418798464|1788786316|0;1788786316|128673223|0;128673223|128673222|0;128673222|7188159642|0;7188159642|128673221|0;128673221|1110673556|0;1110673556|128674452|0;128674452|128677724|0;128677724|427067727|0;427067727|3391598673|0;3391598673|1788785597|0;1788785597|5884295414|0;5884295414|128677717|0;128677717|25632362|0;25632362|1874214575|0;1874214575|1684865542|0;1684865542|2250794621|0;2250794621|2641682868|0;2641682868|12453381917|0;12453381917|2641682864|0;2641682864|2641682879|0;2641682879|2273292142|0;2273292142|2250794620|0;2250794620|128680158|0;128680158|129558556|0;129558556|314549177|0;314549177|2213447626|0;2213447626|129557542|0;129557542|2214758555|0;2214758555|2086439968|0;2086439968|2086440304|0;2086440304|1684844050|0;1684844050|129544876|0;129544876|25620960|0;25620960|3554720424|0;3554720424|2245520806|0;2245520806|2204099858|0;2204099858|2204100011|0,0.030612244898,98,0.0357142857143,5,84,6
314074370__2204100011,f1e80f320814,2,690.000002,4299.08224683,22.4299942663,1.2778538838,314074370,2204100011,314074370;128669173;9408833918;128669175;428215421;128668277;2178845900;479226382;7188043869;128672584;311889489;479183225;311889376;311889375;479183608;9370483531;8286473847;479183873;8640058388;506097312;5297703224;335691896;3391599154;1418798464;1788786316;478863293;1143317012;285945659;297880620;128674452;128677724;427067727;3391598673;1788785597;5884295414;128677717;25632362;1874214575;1684865542;2250794621;2641682868;12453381917;2641682864;2641682879;2273292142;2250794620;128680158;129558556;314549177;2213447626;129557542;2214758555;2086439968;2086440304;1684844050;129544876;25620960;3554720424;2245520806;2204099858;2204100011,314074370|128669173|0;128669173|9408833918|0;9408833918|128669175|0;128669175|428215421|0;428215421|128668277|0;128668277|2178845900|0;2178845900|479226382|0;479226382|7188043869|0;7188043869|128672584|0;128672584|311889489|0;311889489|479183225|0;479183225|311889376|0;311889376|311889375|0;311889375|479183608|0;479183608|9370483531|0;9370483531|8286473847|0;8286473847|479183873|0;479183873|8640058388|0;8640058388|506097312|0;506097312|5297703224|0;5297703224|335691896|0;335691896|3391599154|0;3391599154|1418798464|0;1418798464|1788786316|0;1788786316|478863293|0;478863293|1143317012|0;1143317012|285945659|0;285945659|297880620|0;297880620|128674452|0;128674452|128677724|0;128677724|427067727|0;427067727|3391598673|0;3391598673|1788785597|0;1788785597|5884295414|0;5884295414|128677717|0;128677717|25632362|0;25632362|1874214575|0;1874214575|1684865542|0;1684865542|2250794621|0;2250794621|2641682868|0;2641682868|12453381917|0;12453381917|2641682864|0;2641682864|2641682879|0;2641682879|2273292142|0;2273292142|2250794620|0;2250794620|128680158|0;128680158|129558556|0;129558556|314549177|0;314549177|2213447626|0;2213447626|129557542|0;129557542|2214758555|0;2214758555|2086439968|0;2086439968|2086440304|0;2086440304|1684844050|0;1684844050|129544876|0;129544876|25620960|0;25620960|3554720424|0;3554720424|2245520806|0;2245520806|2204099858|0;2204099858|2204100011|0,0.0204081632653,98,0.0238095238095,6,84,6
314074370__2207418932,b71b3110f643,30,539.499999967,3971.82028376,26.5033420249,1.21967566309,314074370,2207418932,314074370;128669173;9408833918;128669175;428215421;128668277;1788786376;9366054433;1788786354;314553200;314553222;297880383;297880381;479435875;285910461;2157117616;111459759;111459776;111459780;111467270;111467271;478821668;3391598608;478821940;111467467;122549700;1827037244;2258300905;1788784885;286969943;3392710660;2262128243;2207402779;2207418932,314074370|128669173|0;128669173|9408833918|0;9408833918|128669175|0;128669175|428215421|0;428215421|128668277|0;128668277|1788786376|0;1788786376|9366054433|0;9366054433|1788786354|0;1788786354|314553200|0;314553200|314553222|0;314553222|297880383|0;297880383|297880381|0;297880381|479435875|0;479435875|285910461|0;285910461|2157117616|0;2157117616|111459759|0;111459759|111459776|0;111459776|111459780|0;111459780|111467270|0;111467270|111467271|0;111467271|478821668|0;478821668|3391598608|0;3391598608|478821940|0;478821940|111467467|0;111467467|122549700|0;122549700|1827037244|0;1827037244|2258300905|0;2258300905|1788784885|0;1788784885|286969943|0;286969943|3392710660|0;3392710660|2262128243|0;2262128243|2207402779|0;2207402779|2207418932|0,0.3125,96,0.4,1,75,9
314074370__2207418932,be16c751a7d8,17,613.235294765,3981.47524269,23.3732647094,1.22264052997,314074370,2207418932,314074370;9410518208;314074571;314074573;128669175;428215421;128668277;1788786376;9366054433;1788786354;314553200;314553222;297880383;297880381;479435875;285910461;2157117616;111459759;111459776;111459780;111467270;111467271;478821668;3391598608;478821940;111467467;122549700;1827037244;2258300905;1788784885;286969943;3392710660;2262128243;2207402779;2207418932,314074370|9410518208|0;9410518208|314074571|0;314074571|314074573|0;314074573|128669175|0;128669175|428215421|0;428215421|128668277|0;128668277|1788786376|0;1788786376|9366054433|0;9366054433|1788786354|0;1788786354|314553200|0;314553200|314553222|0;314553222|297880383|0;297880383|297880381|0;297880381|479435875|0;479435875|285910461|0;285910461|2157117616|0;2157117616|111459759|0;111459759|111459776|0;111459776|111459780|0;111459780|111467270|0;111467270|111467271|0;111467271|478821668|0;478821668|3391598608|0;3391598608|478821940|0;478821940|111467467|0;111467467|122549700|0;122549700|1827037244|0;1827037244|2258300905|0;2258300905|1788784885|0;1788784885|286969943|0;286969943|3392710660|0;3392710660|2262128243|0;2262128243|2207402779|0;2207402779|2207418932|0,0.177083333333,96,0.226666666667,2,75,9
314074370__2207418932,552b834a4fe0,6,652.500000333,4815.66467657,26.5691844089,1.47880533055,314074370,2207418932,314074370;128669173;9408833918;128669175;428215421;128668278;6548313440;128668285;1788786173;428214874;1788786111;1788786017;128668299;129676781;4440997253;129665112;129665113;1353859187;11524582016;1353859190;111451963;111447960;9291072844;11417754559;4505062034;2157117615;2157117616;111459759;111459776;111459780;111467270;111467271;478821668;3391598608;478821940;111467467;122549700;1827037244;2258300905;1788784885;286969943;3392710660;2262128243;2207402779;2207418932,314074370|128669173|0;128669173|9408833918|0;9408833918|128669175|0;128669175|428215421|0;428215421|128668278|0;128668278|6548313440|0;6548313440|128668285|0;128668285|1788786173|0;1788786173|428214874|0;428214874|1788786111|0;1788786111|1788786017|0;1788786017|128668299|0;128668299|129676781|0;129676781|4440997253|0;4440997253|129665112|0;129665112|129665113|0;129665113|1353859187|0;1353859187|11524582016|0;11524582016|1353859190|0;1353859190|111451963|0;111451963|111447960|0;111447960|9291072844|0;9291072844|11417754559|0;11417754559|4505062034|0;4505062034|2157117615|0;2157117615|2157117616|0;2157117616|111459759|0;111459759|111459776|0;111459776|111459780|0;111459780|111467270|0;111467270|111467271|0;111467271|478821668|0;478821668|3391598608|0;3391598608|478821940|0;478821940|111467467|0;111467467|122549700|0;122549700|1827037244|0;1827037244|2258300905|0;2258300905|1788784885|0;1788784885|286969943|0;286969943|3392710660|0;3392710660|2262128243|0;2262128243|2207402779|0;2207402779|2207418932|0,0.0625,96,0.08,3,75,9
314074370__2207418932,658e7b2070cb,6,767.4999995,5083.4193734,23.8440517995,1.56102805566,314074370,2207418932,314074370;128669173;9408833918;128669175;428215421;128668278;6548313440;128668285;1788786173;428214874;1788786111;1788786017;128668299;129676781;11385735385;1788785868;479512726;4468092411;11016886026;4468092406;479512748;428215369;428215356;11524582016;1353859190;111451963;111447960;9291072844;11417754559;4505062034;2157117615;2157117616;111459759;111459776;111459780;111467270;111467271;478821668;3391598608;478821940;111467467;122549700;1827037244;2258300905;1788784885;286969943;3392710660;2262128243;2207402779;2207418932,314074370|128669173|0;128669173|9408833918|0;9408833918|128669175|0;128669175|428215421|0;428215421|128668278|0;128668278|6548313440|0;6548313440|128668285|0;128668285|1788786173|0;1788786173|428214874|0;428214874|1788786111|0;1788786111|1788786017|0;1788786017|128668299|0;128668299|129676781|0;129676781|11385735385|0;11385735385|1788785868|0;1788785868|479512726|0;479512726|4468092411|0;4468092411|11016886026|0;11016886026|4468092406|0;4468092406|479512748|0;479512748|428215369|0;428215369|428215356|0;428215356|11524582016|0;11524582016|1353859190|0;1353859190|111451963|0;111451963|111447960|0;111447960|9291072844|0;9291072844|11417754559|0;11417754559|4505062034|0;4505062034|2157117615|0;2157117615|2157117616|0;2157117616|111459759|0;111459759|111459776|0;111459776|111459780|0;111459780|111467270|0;111467270|111467271|0;111467271|478821668|0;478821668|3391598608|0;3391598608|478821940|0;478821940|111467467|0;111467467|122549700|0;122549700|1827037244|0;1827037244|2258300905|0;2258300905|1788784885|0;1788784885|286969943|0;286969943|3392710660|0;3392710660|2262128243|0;2262128243|2207402779|0;2207402779|2207418932|0,0.0625,96,0.08,4,75,9
314074370__2207418932,bd9d7de44471,5,597.0000002,4446.23043685,26.8114398112,1.36535861868,314074370,2207418932,314074370;128669173;9408833918;128669175;428215421;128668277;2178845900;479226382;7188043869;128672584;311889489;479183225;311889376;311889375;479183608;9370483531;8286473847;479183873;8640058388;506097312;5297703224;335691896;3391599154;1418798464;1788786316;478863293;1143317012;285945659;427067714;297880608;3375600900;1143316313;478632189;111467271;478821668;3391598608;478821940;111467467;122549700;1827037244;2258300905;1788784885;286969943;3392710660;2262128243;2207402779;2207418932,314074370|128669173|0;128669173|9408833918|0;9408833918|128669175|0;128669175|428215421|0;428215421|128668277|0;128668277|2178845900|0;2178845900|479226382|0;479226382|7188043869|0;7188043869|128672584|0;128672584|311889489|0;311889489|479183225|0;479183225|311889376|0;311889376|311889375|0;311889375|479183608|0;479183608|9370483531|0;9370483531|8286473847|0;8286473847|479183873|0;479183873|8640058388|0;8640058388|506097312|0;506097312|5297703224|0;5297703224|335691896|0;335691896|3391599154|0;3391599154|1418798464|0;1418798464|1788786316|0;1788786316|478863293|0;478863293|1143317012|0;1143317012|285945659|0;285945659|427067714|0;427067714|297880608|0;297880608|3375600900|0;3375600900|1143316313|0;1143316313|478632189|0;478632189|111467271|0;111467271|478821668|0;478821668|3391598608|0;3391598608|478821940|0;478821940|111467467|0;111467467|122549700|0;122549700|1827037244|0;1827037244|2258300905|0;2258300905|1788784885|0;1788784885|286969943|0;286969943|3392710660|0;3392710660|2262128243|0;2262128243|2207402779|0;2207402779|2207418932|0,0.0520833333333,96,0.0666666666667,5,75,9
